fips,county,state,i14,i15,i16,i17,i18,i19,i20,i21,i22,i23,i24,i25,long,lat,group,county_fips
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.399613,38.260675,51091.1,51091
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.409738,38.243094,51091.1,51091
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.43367,38.229493,51091.1,51091
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.438103,38.216235,51091.1,51091
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.464806,38.222231,51091.1,51091
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.481132,38.216478,51091.1,51091
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.483456,38.205399,51091.1,51091
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.495946,38.200918,51091.1,51091
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.512158,38.180419,51091.1,51091
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.562018,38.198805,51091.1,51091
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.706196,38.221192,51091.1,51091
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.753795,38.242698,51091.1,51091
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.79610012,38.2664134,51091.1,51091
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.790134,38.267654,51091.1,51091
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.788945,38.268703,51091.1,51091
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.787542,38.273298,51091.1,51091
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.789791,38.281167,51091.1,51091
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.795448,38.290228,51091.1,51091
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.797848,38.292053,51091.1,51091
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.802778,38.292073,51091.1,51091
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.803346,38.296682,51091.1,51091
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.804026,38.298622,51091.1,51091
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.807542,38.301694,51091.1,51091
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.810115,38.305037,51091.1,51091
51091,highland,va,0,0,0,0.001,0.007,0.014,0.024,0.049,0.075,0.126,0.181,0.291,-79.810154,38.306707,51091.1,51091
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.914246,36.721621,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.917008,36.734076,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.894807,36.747034,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.901405,36.757393,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.884829,36.766335,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.883445,36.781181,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.867007,36.787959,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.868881,36.808449,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.852202,36.851807,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.817737,36.882057,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.825636,36.89122,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.814941,36.900465,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.816162,36.914907,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.836282,36.922725,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.85897,36.956031,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.849684,36.996211,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.775468,37.029294,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.698255,37.05914,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.701183,37.066196,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.684478,37.088164,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.680286,37.126291,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.671588,37.14206,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.666542,37.138179,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.656894,37.109843,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.65811,37.096787,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.667646,37.076228,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.669822,37.06426,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.66835,37.05506,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.662558,37.045748,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.653998,37.039172,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.646013,37.036228,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.612124,37.035604,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.586491,37.02874,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.577531,37.022548,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.562923,37.003796,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.551246,36.998946,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.524853,36.983833,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.522971,36.981085,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.524142,36.978316,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.521006,36.973187,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.513363,36.968057,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.500355,36.965212,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.487559,36.952372,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.48410707,36.928916,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.500425,36.914626,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.520667,36.906243,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.53352,36.915563,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.691033,36.796239,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.755737,36.746102,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.814643,36.705733,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.897592,36.64405,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.909672,36.648175,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.920984,36.686007,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.912221,36.698408,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.924629,36.707729,51093.1,51093
51093,isle of wight,va,0,0,0,0,0,0,0,0.016,0.042,0.091,0.178,0.283,-76.914246,36.721621,51093.1,51093
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.904471,37.377665,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.894153,37.400228,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.892998,37.43269,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.858234,37.447408,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.823814,37.450802,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.792264,37.435528,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.771066,37.435006,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.758948,37.444834,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.763462,37.454197,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.741984,37.467076,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.732961,37.450235,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.712305,37.431309,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.672296,37.395808,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.658651,37.380139,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.673611,37.367631,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.699905,37.365533,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.741667,37.37044,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.755401,37.354385,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.754846,37.340514,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.734665,37.331685,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.727588,37.304921,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.731044,37.310284,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.725266,37.279703,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.7406,37.273537,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.726003,37.249901,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.664339,37.250819,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.679468,37.265652,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.665461,37.263578,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.651277,37.239154,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.601115,37.238193,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.591432,37.214721,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.577819,37.187025,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.61101758,37.167097,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.616268,37.178962,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.61934,37.192146,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.623292,37.198738,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.629868,37.206738,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.641085,37.216002,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.649869,37.220914,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.689166,37.222866,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.698943,37.219059,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.730951,37.213813,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.73432,37.204211,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.74,37.195379,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.74304,37.192611,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.750470000000007,37.190098,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.757765,37.191658,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.773752,37.206061,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.780532,37.209336,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.78857709,37.22289109,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.793537,37.231248,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.822178,37.243642,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.858424,37.241385,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.872209,37.26275,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.87531561,37.26098253,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.881564,37.285509,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.871685,37.295597,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.880005,37.309874,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.874437,37.365427,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.88477,37.368566,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.909647,37.348643,51095.1,51095
51095,james city,va,0,0,0,0,0.001,0.003,0.019,0.046,0.111,0.198,0.317,0.455,-76.904471,37.377665,51095.1,51095
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-77.181962,37.949577,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-77.167284,37.963904,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-77.148634,37.972,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-77.105848,37.971431,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-77.070115,37.96477,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-77.073036,37.94616,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-77.059695,37.943243,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-77.055028,37.931016,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-77.033619,37.925278,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-77.025066,37.903285,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-77.031458,37.890808,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-77.020245,37.885276,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-77.041353,37.869299,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-77.020204,37.86105,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-77.018849,37.844848,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.992635,37.834511,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.9829,37.83933,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.969851,37.82867,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.945212,37.828174,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.942552,37.78479,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.905195,37.795925,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.87231,37.782729,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.842628,37.79804,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.804423,37.794892,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.790992,37.786734,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.790036,37.771844,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.77208,37.762322,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.755812,37.744497,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.751072,37.728605,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.751067,37.711665000000004,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.717955,37.657732,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.682266,37.617242,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.654076,37.603174,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.669084,37.52963,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.648009,37.495891,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.646794,37.481154,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.667425,37.455525,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.673994,37.461323,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.687006,37.447882,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.704721,37.448035,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.712305,37.431309,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.732961,37.450235,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.741984,37.467076,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.751693,37.483941,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.79085,37.505762,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.792184,37.517594,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.786349,37.527707,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.78833,37.537769,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.782272,37.543086,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.778803,37.546104,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.777396,37.552366,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.781898,37.563421,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.788002,37.570241,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.794965,37.570575,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.797727,37.577766,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.793786,37.584644,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.794356,37.587469,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.800386,37.591292,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.80735,37.590252,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.815048,37.589126,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.823427,37.591884,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.826316,37.595104,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.824706,37.598341,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.819956,37.600064,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.81596,37.601141,51097.1,51097
51097,king and queen,va,0,0,0,0,0,0.004,0.011,0.051,0.118,0.219,0.331,0.477,-76.816304,37.605456,51097.1,51097
